+--------------+--------------------+-------+--------+-------+-------------+--------+----------+----------+-------------------------------+----------------------------------------------------------+
| eq           | pairname           | stnm  | hitlo  | hitla | shift_gcarc | Peak_S | Peak_ScS | SNR2_ScS | dirPrefix                     | File                                                     |
| 200608250044 | 200608250044_Y13A  | Y13A  | -89.13 |   4.9 |     71.7811 | 10.575 |    7.175 |     6.01 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200608250044/200608250044.TA.Y13A.BHT.sac  |
| 200608250044 | 200608250044_Y14A  | Y14A  | -88.72 |  4.95 |      71.397 |  10.45 |    8.075 |     9.56 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200608250044/200608250044.TA.Y14A.BHT.sac  |
| 200608250044 | 200608250044_Z14A  | Z14A  | -88.77 |  4.63 |     70.9562 |    9.9 |      8.2 |     8.45 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200608250044/200608250044.TA.Z14A.BHT.sac  |
| 200609220232 | 200609220232_115A  | 115A  | -86.27 |   2.3 |     75.8259 |  7.725 |    8.175 |     2.83 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.115A.BHT.sac  |
| 200609220232 | 200609220232_116A  | 116A  | -86.04 |  2.22 |     75.4242 |  7.325 |     6.55 |      2.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.116A.BHT.sac  |
| 200609220232 | 200609220232_BLO   | BLO   | -73.68 |  5.24 |     69.6219 |   -1.5 |    0.475 |     3.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NM.BLO.BHT.sac   |
| 200609220232 | 200609220232_BRNY  | BRNY  | -67.96 |  6.24 |     69.0688 |  5.925 |    2.325 |     1.77 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.LD.BRNY.HHT.sac  |
| 200609220232 | 200609220232_CBN   | CBN   | -69.61 |  4.66 |     66.4804 |  4.575 |      3.3 |      1.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.CBN.BHT.sac   |
| 200609220232 | 200609220232_FOR   | FOR   | -67.93 |  5.96 |     68.5073 |  4.675 |    2.825 |     2.71 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.LD.FOR.BHT.sac   |
| 200609220232 | 200609220232_GLA   | GLA   | -87.45 |  2.54 |     77.6217 |   8.05 |    7.425 |     2.09 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.CI.GLA.BHT.sac   |
| 200609220232 | 200609220232_HDIL  | HDIL  | -74.81 |  5.99 |     71.7418 | -1.525 |    2.225 |     1.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.HDIL.BHT.sac  |
| 200609220232 | 200609220232_JCT   | JCT   | -80.62 |  0.97 |     67.3238 |  2.425 |    3.275 |     5.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.JCT.BHT.sac   |
| 200609220232 | 200609220232_KSU1  | KSU1  | -78.24 |  5.38 |     73.0925 |    2.1 |    2.425 |     3.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.KSU1.BHT.sac  |
| 200609220232 | 200609220232_KVTX  | KVTX  | -79.94 | -0.55 |     63.9598 |   4.35 |    7.025 |     5.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.KVTX.BHT.sac  |
| 200609220232 | 200609220232_LRAL  | LRAL  | -74.34 |  2.16 |     64.1287 |  -0.45 |     1.55 |     6.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.LRAL.BHT.sac  |
| 200609220232 | 200609220232_MCWV  | MCWV  | -70.65 |  5.41 |     68.3808 |  4.975 |      2.3 |     3.02 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.MCWV.BHT.sac  |
| 200609220232 | 200609220232_MYNC  | MYNC  | -72.87 |  3.16 |     65.1052 |  1.675 |     1.45 |     4.67 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.MYNC.BHT.sac  |
| 200609220232 | 200609220232_NE80  | NE80  | -86.61 |  1.12 |     74.3149 |   6.05 |    5.425 |     1.91 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NR.NE80.BHT.sac  |
| 200609220232 | 200609220232_OLIL  | OLIL  | -74.43 |  5.05 |     69.7092 | -2.725 |     -0.5 |     2.46 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NM.OLIL.BHT.sac  |
| 200609220232 | 200609220232_PDM   | PDM   | -86.93 |  3.21 |     78.0967 |   7.05 |    5.675 |     3.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.CI.PDM.BHT.sac   |
| 200609220232 | 200609220232_SIUC  | SIUC  | -75.03 |  4.55 |     69.1358 |   -1.4 |   -0.625 |     2.54 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NM.SIUC.BHT.sac  |
| 200609220232 | 200609220232_TX31  | TX31  | -82.58 |  0.41 |     68.4376 |  4.525 |      4.9 |     2.26 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.IM.TX31.BHT.sac  |
| 200609220232 | 200609220232_TZTN  | TZTN  | -72.52 |  3.89 |     66.3275 |   1.25 |    1.525 |     3.45 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.TZTN.BHT.sac  |
| 200609220232 | 200609220232_UNM   | UNM   | -81.09 | -4.78 |     58.0739 |    6.8 |     7.25 |      5.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.G.UNM.BHT.sac    |
| 200609220232 | 200609220232_USIN  | USIN  |  -74.3 |  4.65 |      68.867 | -2.225 |   -1.275 |     3.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NM.USIN.BHT.sac  |
| 200609220232 | 200609220232_UTMT  | UTMT  | -74.98 |  3.85 |     67.7762 | -0.425 |     -0.7 |      2.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.NM.UTMT.BHT.sac  |
| 200609220232 | 200609220232_WCI   | WCI   | -73.66 |  4.77 |      68.682 | -1.275 |    -0.35 |     2.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.IU.WCI.BHT.sac   |
| 200609220232 | 200609220232_WMOK  | WMOK  | -79.72 |  3.17 |     70.3341 |  3.075 |      4.3 |     6.22 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.WMOK.BHT.sac  |
| 200609220232 | 200609220232_WUAZ  | WUAZ  | -85.46 |   3.8 |     77.3684 |  8.675 |     7.85 |     3.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.US.WUAZ.BHT.sac  |
| 200609220232 | 200609220232_WVT   | WVT   | -74.52 |  3.73 |     67.2356 |   -1.3 |   -1.125 |      3.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.IU.WVT.BHT.sac   |
| 200609220232 | 200609220232_X13A  | X13A  | -86.75 |  3.36 |     78.1185 |  7.275 |     6.05 |      2.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.X13A.BHT.sac  |
| 200609220232 | 200609220232_X15A  | X15A  | -86.02 |  3.27 |     77.1159 |  7.525 |      6.5 |      2.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.X15A.BHT.sac  |
| 200609220232 | 200609220232_Y13A  | Y13A  | -86.86 |  2.94 |     77.5586 |  7.125 |    5.925 |     2.01 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.Y13A.BHT.sac  |
| 200609220232 | 200609220232_Y14A  | Y14A  | -86.46 |  2.99 |     77.1629 |    7.1 |      7.3 |     1.31 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.Y14A.BHT.sac  |
| 200609220232 | 200609220232_Z14A  | Z14A  | -86.52 |  2.68 |     76.7296 |  7.225 |    6.175 |     3.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200609220232/200609220232.TA.Z14A.BHT.sac  |
| 200610232100 | 200610232100_116A  | 116A  | -87.23 |  5.49 |     68.8302 |   6.05 |     7.35 |     1.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.116A.BHT.sac  |
| 200610232100 | 200610232100_BFS   | BFS   | -89.74 |  6.56 |     73.6114 |  7.725 |    4.025 |     1.07 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.CI.BFS.BHT.sac   |
| 200610232100 | 200610232100_BINY  | BINY  | -70.15 |  9.82 |     63.5313 |    4.2 |    2.775 |     1.71 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.BINY.BHT.sac  |
| 200610232100 | 200610232100_BLO   | BLO   | -74.99 |  8.42 |      62.871 | -1.975 |     2.35 |     3.05 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.NM.BLO.BHT.sac   |
| 200610232100 | 200610232100_BRNY  | BRNY  | -69.31 |  9.41 |     62.5088 |    5.1 |    3.725 |     1.84 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.LD.BRNY.HHT.sac  |
| 200610232100 | 200610232100_CBKS  | CBKS  | -80.95 |   8.5 |     67.3583 |   3.45 |     4.25 |     1.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.CBKS.BHT.sac  |
| 200610232100 | 200610232100_CCUT  | CCUT  | -87.24 |  8.23 |     73.2671 |  9.925 |     6.65 |     2.33 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.UU.CCUT.HHT.sac  |
| 200610232100 | 200610232100_HDIL  | HDIL  | -76.12 |  9.17 |     64.9543 | -2.775 |    3.725 |     2.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.HDIL.BHT.sac  |
| 200610232100 | 200610232100_KSU1  | KSU1  | -79.52 |  8.58 |     66.2901 |  1.075 |     2.85 |     2.32 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.KSU1.BHT.sac  |
| 200610232100 | 200610232100_MCWV  | MCWV  | -71.97 |  8.59 |     61.7148 |  3.325 |     2.35 |     1.99 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.MCWV.BHT.sac  |
| 200610232100 | 200610232100_MPM   | MPM   | -89.37 |  7.56 |     74.6816 |  8.325 |     5.15 |     1.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.CI.MPM.BHT.sac   |
| 200610232100 | 200610232100_MVCO  | MVCO  | -85.11 |  7.89 |     70.3409 |    5.6 |     5.95 |     1.87 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.MVCO.BHT.sac  |
| 200610232100 | 200610232100_PDM   | PDM   | -88.12 |   6.5 |     71.4833 |   7.15 |    4.875 |     1.16 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.CI.PDM.BHT.sac   |
| 200610232100 | 200610232100_Q12A  | Q12A  | -87.64 |  9.09 |     75.1203 |  8.425 |    6.225 |     2.27 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.Q12A.BHT.sac  |
| 200610232100 | 200610232100_R09A  | R09A  | -88.78 |  8.74 |     75.8708 |   8.55 |    6.575 |      1.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.R09A.BHT.sac  |
| 200610232100 | 200610232100_RWWY  | RWWY  | -83.84 | 10.23 |     73.0704 |   5.55 |      3.3 |     0.99 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.IW.RWWY.BHT.sac  |
| 200610232100 | 200610232100_S06C  | S06C  | -90.09 |  8.65 |     77.2903 |   6.65 |     4.25 |     1.25 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.S06C.BHT.sac  |
| 200610232100 | 200610232100_S08C  | S08C  | -89.41 |  8.37 |     76.0375 |  9.225 |    5.425 |      1.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.S08C.BHT.sac  |
| 200610232100 | 200610232100_S09A  | S09A  | -88.95 |  8.46 |     75.6093 |  8.525 |    4.975 |     1.18 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.S09A.BHT.sac  |
| 200610232100 | 200610232100_SADO  | SADO  | -71.39 | 11.14 |     66.5063 |  2.725 |    1.975 |     2.29 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.CN.SADO.BHT.sac  |
| 200610232100 | 200610232100_SIUC  | SIUC  | -76.32 |  7.73 |     62.3656 | -1.525 |     1.25 |     0.87 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.NM.SIUC.BHT.sac  |
| 200610232100 | 200610232100_SLM   | SLM   |  -76.7 |  8.21 |     63.5388 | -1.475 |     2.35 |      3.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.NM.SLM.BHT.sac   |
| 200610232100 | 200610232100_SSPA  | SSPA  | -71.05 |  9.05 |     62.2933 |    3.1 |    2.275 |     2.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.IU.SSPA.BHT.sac  |
| 200610232100 | 200610232100_ULM   | ULM   | -77.74 | 14.27 |     75.6395 | -0.975 |      1.6 |      1.8 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.CN.ULM.BHT.sac   |
| 200610232100 | 200610232100_USIN  | USIN  |  -75.6 |  7.84 |     62.0972 |   -2.1 |    0.125 |     2.17 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.NM.USIN.BHT.sac  |
| 200610232100 | 200610232100_V12A  | V12A  | -88.22 |  7.28 |     72.8775 |    7.5 |    5.025 |     1.63 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.V12A.BHT.sac  |
| 200610232100 | 200610232100_WCI   | WCI   | -74.96 |  7.95 |     61.9399 | -2.075 |    1.075 |     2.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.IU.WCI.BHT.sac   |
| 200610232100 | 200610232100_WMOK  | WMOK  | -80.96 |  6.37 |     63.5903 |  1.025 |     3.55 |      3.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.US.WMOK.BHT.sac  |
| 200610232100 | 200610232100_X15A  | X15A  | -87.21 |  6.54 |     70.4836 |  7.925 |    5.975 |     1.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.X15A.BHT.sac  |
| 200610232100 | 200610232100_Z14A  | Z14A  |  -87.7 |  5.96 |     70.1249 |  7.025 |     5.55 |      1.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200610232100/200610232100.TA.Z14A.BHT.sac  |
| 200611130126 | 200611130126_115A  | 115A  | -86.28 |  2.81 |     75.0052 |  13.85 |   12.875 |    23.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.TA.115A.BHT.sac  |
| 200611130126 | 200611130126_116A  | 116A  | -86.06 |  2.72 |     74.5968 |  13.35 |    12.85 |    22.37 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.TA.116A.BHT.sac  |
| 200611130126 | 200611130126_AAM   | AAM   | -72.22 |  7.26 |     70.8376 |  7.125 |    7.625 |    11.76 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.AAM.BHT.sac   |
| 200611130126 | 200611130126_ACCN  | ACCN  | -67.79 |  7.68 |     70.0202 | 13.525 |      9.5 |     7.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.ACCN.BHT.sac  |
| 200611130126 | 200611130126_ALLY  | ALLY  | -70.72 |  6.89 |     69.4066 |   8.85 |    7.725 |     7.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.ALLY.BHT.sac  |
| 200611130126 | 200611130126_ALPI  | ALPI  | -83.29 | -4.23 |     60.0642 | 13.225 |    12.85 |     4.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.ALPI.HHT.sac  |
| 200611130126 | 200611130126_AMTX  | AMTX  | -81.08 |  3.78 |     70.9468 |    8.8 |    11.65 |    11.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.AMTX.BHT.sac  |
| 200611130126 | 200611130126_ANMO  | ANMO  | -83.28 |   3.9 |     73.4215 | 10.775 |   11.675 |    16.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.IU.ANMO.BHT.sac  |
| 200611130126 | 200611130126_BINY  | BINY  | -68.86 |  7.12 |     69.1765 | 10.875 |     7.65 |     5.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.BINY.BHT.sac  |
| 200611130126 | 200611130126_BLA   | BLA   |  -71.1 |  4.67 |     65.2203 |  10.05 |    9.675 |    20.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.BLA.BHT.sac   |
| 200611130126 | 200611130126_BLO   | BLO   | -73.73 |  5.72 |     68.6954 |  4.975 |      7.1 |     11.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.NM.BLO.BHT.sac   |
| 200611130126 | 200611130126_BRNJ  | BRNJ  |  -68.3 |  6.35 |     67.4768 | 12.125 |     10.1 |    13.04 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.BRNJ.BHT.sac  |
| 200611130126 | 200611130126_BRNY  | BRNY  | -68.02 |  6.71 |     68.1173 |     12 |    9.525 |    13.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.BRNY.HHT.sac  |
| 200611130126 | 200611130126_CBKS  | CBKS  | -79.71 |  5.78 |     73.2574 |  10.85 |   10.725 |    12.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.CBKS.BHT.sac  |
| 200611130126 | 200611130126_CBN   | CBN   | -69.66 |  5.14 |     65.5307 |  11.05 |     9.95 |     6.74 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.CBN.BHT.sac   |
| 200611130126 | 200611130126_CCM   | CCM   | -75.96 |  5.23 |      69.216 |  4.475 |        6 |    22.55 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.IU.CCM.BHT.sac   |
| 200611130126 | 200611130126_COMA  | COMA  | -83.42 | -4.32 |     60.0825 | 13.525 |     13.4 |     2.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.COMA.HHT.sac  |
| 200611130126 | 200611130126_CPCT  | CPCT  | -73.08 |  3.83 |     64.6443 |  8.175 |     8.45 |    20.56 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ET.CPCT.HHT.sac  |
| 200611130126 | 200611130126_CPNY  | CPNY  | -68.03 |   6.4 |     67.4974 | 10.675 |      9.3 |      6.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.CPNY.BHT.sac  |
| 200611130126 | 200611130126_CTNY  | CTNY  | -68.62 |     8 |     70.8832 |   11.1 |    8.225 |     5.22 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.CTNY.BHT.sac  |
| 200611130126 | 200611130126_CUAT  | CUAT  | -83.35 | -4.31 |     60.0243 | 13.575 |   13.825 |     1.67 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.CUAT.HHT.sac  |
| 200611130126 | 200611130126_DVT   | DVT   | -88.12 |  2.86 |     77.3265 | 14.125 |   13.575 |        3 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.CI.DVT.BHT.sac   |
| 200611130126 | 200611130126_DWPF  | DWPF  |    -72 |  0.14 |     56.8489 |  8.825 |     9.75 |    12.46 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.IU.DWPF.BHT.sac  |
| 200611130126 | 200611130126_ESPN  | ESPN  | -83.42 | -4.26 |     60.1876 |  13.45 |     13.2 |     2.54 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.ESPN.HHT.sac  |
| 200611130126 | 200611130126_FMPA  | FMPA  | -69.11 |  6.04 |     67.1326 |   11.3 |    9.175 |     9.87 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.FMPA.BHT.sac  |
| 200611130126 | 200611130126_FOR   | FOR   | -67.99 |  6.43 |     67.5571 |   10.6 |      9.1 |     9.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.FOR.BHT.sac   |
| 200611130126 | 200611130126_FRNY  | FRNY  |  -67.7 |   8.4 |     71.4292 |  12.95 |    8.875 |     7.29 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.FRNY.BHT.sac  |
| 200611130126 | 200611130126_FVM   | FVM   |  -75.6 |  5.18 |     68.8674 |  5.575 |    7.325 |    17.23 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.NM.FVM.BHT.sac   |
| 200611130126 | 200611130126_GARC  | GARC  | -83.36 | -4.16 |     60.2583 |  13.65 |   13.625 |     3.97 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.GARC.HHT.sac  |
| 200611130126 | 200611130126_GLA   | GLA   | -87.46 |  3.05 |     76.8221 | 13.825 |     13.2 |       19 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.CI.GLA.BHT.sac   |
| 200611130126 | 200611130126_HCNY  | HCNY  | -68.14 |  7.35 |     69.4301 |   11.9 |      8.5 |    10.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.HCNY.BHT.sac  |
| 200611130126 | 200611130126_HDIL  | HDIL  | -74.85 |  6.46 |     70.8153 |    4.8 |    9.275 |    12.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.HDIL.BHT.sac  |
| 200611130126 | 200611130126_JCT   | JCT   | -80.64 |  1.46 |     66.4536 |    8.7 |    9.675 |    28.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.JCT.BHT.sac   |
| 200611130126 | 200611130126_KSU1  | KSU1  | -78.27 |  5.86 |     72.1825 |  8.475 |    9.325 |    19.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.KSU1.BHT.sac  |
| 200611130126 | 200611130126_LBNH  | LBNH  | -67.01 |   8.1 |      70.666 | 13.375 |      9.9 |     7.23 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.LBNH.BHT.sac  |
| 200611130126 | 200611130126_LONY  | LONY  | -68.14 |  8.31 |      71.343 | 11.875 |    8.275 |      9.3 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.LONY.BHT.sac  |
| 200611130126 | 200611130126_LUPA  | LUPA  | -68.66 |  6.31 |     67.5154 |   12.4 |     10.2 |    10.74 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.LUPA.HHT.sac  |
| 200611130126 | 200611130126_MAZE  | MAZE  | -83.39 | -4.27 |      60.116 |  13.95 |   13.775 |     2.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.MAZE.HHT.sac  |
| 200611130126 | 200611130126_MCWV  | MCWV  |  -70.7 |  5.89 |      67.433 | 10.725 |     9.05 |    13.68 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.MCWV.BHT.sac  |
| 200611130126 | 200611130126_MNTX  | MNTX  | -83.18 |  2.17 |     70.3507 |  9.575 |   11.025 |    15.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.US.MNTX.BHT.sac  |
| 200611130126 | 200611130126_MORA  | MORA  | -83.41 | -4.23 |     60.2146 |   13.6 |    13.55 |     2.96 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.ZA.MORA.HHT.sac  |
| 200611130126 | 200611130126_MPH   | MPH   | -75.61 |  3.72 |     66.1256 |      6 |      7.2 |     7.84 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.NM.MPH.BHT.sac   |
| 200611130126 | 200611130126_MVL   | MVL   | -69.12 |  6.02 |     67.0903 | 11.225 |      9.2 |     12.4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.LD.MVL.BHT.sac   |
| 200611130126 | 200611130126_NE80  | NE80  | -86.62 |  1.62 |     73.5075 |  11.95 |     12.1 |    16.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.NR.NE80.BHT.sac  |
| 200611130126 | 200611130126_NE81  | NE81  | -85.52 |  0.74 |     70.7476 | 11.125 |   11.425 |     24.8 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200611130126/200611130126.NR.NE81.BHT.sac  |
